,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,delta,gamma,theta,vega,lastPrice,strike,support,SMA_20,SMA_50,RSI,BB_upper,BB_lower,Momentum_14,Close_lag1,RSI_lag1
2023-07-28,448.2165489636234,450.0846034915975,444.88352130199263,449.23907470703125,80011800.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,441.1838180541992,428.18730712890624,78.86265960759889,453.14769079364737,429.21994531475104,16.9698486328125,444.8835144042969,76.22247290205503
2023-07-31,449.72086548429496,450.45825785965366,448.3837117079335,450.094482421875,62040400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,441.8971237182617,429.0544158935547,77.40416946872898,454.21254579062304,429.58170164590035,15.07232666015625,449.23907470703125,78.86265960759889
2023-08-01,448.60002708058295,449.56356394601744,447.83314018917946,448.8065185546875,55291500.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,442.52096099853514,429.8174017333984,70.33427343588778,454.91273740805525,430.12918458901504,10.284210205078125,450.094482421875,77.40416946872898
2023-08-02,445.6307798175711,445.8962302636931,441.79634557295094,442.563232421875,93933400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,442.86507720947264,430.46747131347655,50.9988979103815,454.8320381090621,430.89811630988316,0.560394287109375,448.8065185546875,70.33427343588778
2023-08-03,440.5084124721317,443.2121847049565,439.8496620352124,441.2949523925781,64276100.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,443.3163635253906,431.08884521484373,49.25533256278239,454.23576944184975,432.3969576089315,-0.43255615234375,442.563232421875,50.9988979103815
2023-08-04,443.1433175506955,445.2866641604877,438.7681108431518,439.2990417480469,100052300.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,443.72242126464846,431.76237915039064,43.28556268759528,453.257479840375,434.1873626889219,-3.9622802734375,441.2949523925781,49.25533256278239
2023-08-07,441.16707382677225,443.2907673330786,440.4591759913368,443.1334533691406,58357500.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,444.26563262939453,432.5713732910156,44.30624410270161,452.14801813630834,436.3832471224807,-3.421539306640625,439.2990417480469,43.28556268759528
2023-08-08,440.54773147721727,443.1237143026006,437.7849701689852,441.20648193359375,71361300.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,444.5748489379883,433.2720849609375,39.7652004996237,451.33590226521284,437.81379561076375,-6.341552734375,443.1334533691406,44.30624410270161
2023-08-09,441.4817278953274,441.6488833683373,437.4801380885718,438.2568664550781,78789600.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,444.5615768432617,433.80860107421876,39.79040355004973,451.3735072761187,437.74964641040475,-6.321929931640625,441.20648193359375,39.7652004996237
2023-08-10,440.65585620234026,444.1068621376015,437.2245332667793,438.4141845703125,93005500.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,444.38214416503905,434.34512817382813,40.09479481717722,451.651557350851,437.1127309792271,-6.16461181640625,438.2568664550781,39.79040355004973
2023-08-11,436.5067871160653,439.19090613572234,435.89721422625956,438.1585388183594,68664600.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,444.2036956787109,434.9221893310547,35.69753700515278,451.9096065242063,436.4977848332155,-8.40631103515625,438.4141845703125,40.09479481717722
2023-08-14,437.2244977638325,440.5771484375,436.9098698399027,440.5771484375,47867400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,444.0694869995117,435.46984619140625,38.21919844673988,451.9363205321732,436.20265346685017,-7.206817626953125,438.1585388183594,35.69753700515278
2023-08-15,438.7681026196386,439.131908050619,434.8648379012213,435.4449462890625,75707500.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,443.5139846801758,435.7953533935547,32.597896755250616,452.1711616742756,434.85680768607597,-12.407867431640625,440.5771484375,38.21919844673988
2023-08-16,435.02214515230605,436.7132327876744,432.1414062748604,432.24957275390625,80107200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,442.74906158447266,436.07301818847657,32.39248283646775,452.5352834677116,432.9628397012337,-12.633941650390625,435.4449462890625,32.597896755250616
2023-08-17,433.7440318018709,434.0094822560375,428.42497118670354,428.9559020996094,95711300.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,441.96791687011716,436.2665905761719,20.869787790572815,453.4809094106839,430.4549243295504,-20.283172607421875,432.24957275390625,32.39248283646775
2023-08-18,426.08499489793763,430.2144044093651,425.7310609421677,429.1623840332031,98758400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,441.1970962524414,436.4932873535156,19.3668309301206,453.9695124833198,428.42468002156295,-20.932098388671875,428.9559020996094,20.869787790572815
2023-08-21,430.1947021478482,432.71166573587954,428.0022080093194,431.9546203613281,68719000.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,440.46658477783205,436.72528259277345,26.37806020524711,453.61214291789616,427.32102663776794,-16.851898193359375,429.1623840332031,19.3668309301206
2023-08-22,433.76370157030834,433.76370157030834,430.21440052605385,430.7846374511719,65062900.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,439.61661834716796,436.9187945556641,30.75186042591561,452.9667553134899,426.266481380846,-11.778594970703125,431.9546203613281,26.37806020524711
2023-08-23,431.8661545399194,436.2118670090155,431.7186820589196,435.5826110839844,68441000.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,439.003108215332,437.1318615722656,41.630613438449586,451.8789088757627,426.12730755490134,-5.71234130859375,430.7846374511719,30.75186042591561
2023-08-24,437.2146753365158,437.73576473125564,429.5162823863247,429.5458068847656,88517300.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,438.2362228393555,437.1681610107422,37.22304756025989,451.4596769663872,425.0127687123238,-9.75323486328125,435.5826110839844,41.630613438449586
2023-08-25,431.3057123480689,433.8816649313502,427.6875809334535,432.57403564453125,102325100.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,437.4029708862305,437.25483764648436,35.86843852843661,449.78032881147453,425.02561296098645,-10.559417724609375,429.5458068847656,37.22304756025989
2023-08-28,434.80589123915496,435.9463951222996,432.57406097054985,435.3171691894531,61595400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,436.6641052246094,437.2901940917969,42.28688729673148,447.5225518818244,425.80565856739435,-5.889312744140625,432.57403564453125,35.86843852843661
2023-08-29,435.2089825590703,441.8946915642041,435.02217408657884,441.60955810546875,83081900.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,436.30425720214845,437.48093383789063,54.03743690873183,445.8682504643683,426.7402639399286,3.352691650390625,435.3171691894531,42.28688729673148
2023-08-30,441.95368201207395,444.0773757027363,441.23594261515774,443.428466796875,69053900.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,436.34751892089844,437.75288452148436,55.80603487267629,446.0377147675016,426.6573230742953,5.0142822265625,441.60955810546875,54.03743690873183
2023-08-31,444.0577063842478,445.2178632496052,442.59276305434014,442.7795715332031,66084600.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,436.4217498779297,438.05590454101565,55.30240317341592,446.2925841304384,426.550915625421,4.62103271484375,443.428466796875,55.80603487267629
2023-09-01,445.5521649695888,446.043759902801,442.1208119326574,443.6054382324219,58875700.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,436.63706970214844,438.34456909179687,53.60663995969966,446.95014591203557,426.3239934922613,3.028289794921875,442.7795715332031,55.30240317341592
2023-09-05,443.1532058136221,443.47764528694444,441.61943193058414,441.688232421875,55166200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,436.56480865478517,438.65978149414065,58.0522891046522,446.7050321571495,426.42458515242083,6.2432861328125,443.6054382324219,53.60663995969966
2023-09-06,440.86231023415394,440.97047671696384,436.34947255120807,438.7189636230469,70758500.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,436.4404327392578,438.9504119873047,58.39285841542529,446.4003576560415,426.4805078224741,6.469390869140625,441.688232421875,58.0522891046522
2023-09-07,435.66123854108594,438.06022416724585,435.30730459849167,437.37200927734375,70355400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,436.3961898803711,439.12109375,61.499195662163096,446.32996798650385,426.4624117742383,8.416107177734375,438.7189636230469,58.39285841542529
2023-09-08,437.4211582948607,439.59399946223306,437.0573828510668,438.0307312011719,61659700.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,436.37701721191405,439.30062377929687,61.96918798426943,446.29586499496037,426.45816942886773,8.86834716796875,437.37200927734375,61.499195662163096
2023-09-11,440.70500755221195,441.22609697109795,438.9647723241375,440.9114990234375,60180100.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,436.514665222168,439.50394836425784,62.059854886784905,446.6124042911579,426.4169261531781,8.956878662109375,438.0307312011719,61.96918798426943
2023-09-12,439.4367122214785,440.99013897102043,437.9029384671455,438.4928283691406,67565400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,436.41044921875,439.55723754882814,60.04094580842133,446.3737791208353,426.44711931666467,7.70819091796875,440.9114990234375,62.059854886784905
2023-09-13,438.7189559107884,440.18389911852006,437.5981051310894,439.00408935546875,60199300.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,436.5884063720703,439.6107238769531,55.017260467934555,446.6061183315286,426.57069441261206,3.421478271484375,438.4928283691406,60.04094580842133
2023-09-14,441.5210743690451,443.49726556993375,440.1937620669375,442.78936767578125,83430800.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,437.1153961181641,439.7528930664063,70.79342414819145,447.27989788048376,426.9508943558444,13.243560791015625,439.00408935546875,55.017260467934555
2023-09-15,441.17421775952494,441.5096778245964,437.010520312425,437.4544982910156,111761400.0,1.583,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,437.5403259277344,439.8565985107422,57.14516767506718,446.95121041153715,428.1294414439316,4.880462646484375,442.78936767578125,70.79342414819145
2023-09-18,437.1387506349778,439.0331469652501,436.65529792133475,437.7110290527344,55752200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,437.96775817871094,439.98726135253906,53.779907441852394,446.51321323087666,429.4223031265452,2.39385986328125,437.4544982910156,57.14516767506718
2023-09-19,436.77371567614796,437.37559265770176,434.07028264238795,436.8033142089844,66514600.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,438.21019287109374,440.07794311523435,40.85601847712364,446.3003483113694,430.12003743081806,-4.806243896484375,437.7110290527344,53.779907441852394
2023-09-20,438.08597618691425,438.5102318500293,432.5804083389411,432.7876281738281,82562600.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,438.3103424072266,440.03325256347654,31.317238149636125,446.05569969214054,430.56498512231263,-10.640838623046875,436.8033142089844,40.85601847712364
2023-09-21,429.88683124377184,430.1532180197788,425.4764695118773,425.63433837890625,103976100.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,437.8129287719727,439.7754931640625,25.49426717252919,447.36331935037936,428.262538193566,-17.145233154296875,432.7876281738281,31.317238149636125
2023-09-22,426.680221464142,428.3082009792157,424.2530213474332,424.67730712890625,100829700.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,437.5695037841797,439.4289825439453,23.04702539825186,448.194810695995,426.9441968723644,-18.928131103515625,425.63433837890625,25.49426717252919
2023-09-25,423.443964143402,426.5025794002626,422.99995606525994,426.463134765625,70874500.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,437.2639587402344,439.1236950683594,28.23858967133856,448.8060193377393,425.72189814272946,-15.22509765625,424.67730712890625,23.04702539825186
2023-09-26,423.36507018772386,424.0853413548504,419.34936497159583,420.1979064941406,96168400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,436.50799560546875,438.6624267578125,25.807071422193303,450.3402353522733,422.6757558586642,-18.52105712890625,426.463134765625,28.23858967133856
2023-09-27,421.39173326784487,421.96401173118977,416.6557872305058,420.3656005859375,104705800.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,435.4457977294922,438.1386389160156,27.07942937335376,450.806768493996,420.0848269649884,-17.00640869140625,420.1979064941406,25.807071422193303
2023-09-28,419.80322441230777,424.50957187081406,419.20134742115545,422.8026428222656,92258300.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,434.41450653076174,437.64373107910154,30.4149874638713,450.2801422737916,418.54887078773186,-15.22808837890625,420.3656005859375,27.07942937335376
2023-09-29,425.9106186856745,426.08820987689984,420.2274596831936,421.7765197753906,115078500.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,433.3643539428711,437.187685546875,24.15745850660886,449.67289465558514,417.05581323015707,-19.134979248046875,422.8026428222656,30.4149874638713
2023-10-02,420.9279987895091,422.88159231910305,418.796814060064,421.6087951660156,83798600.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,432.26452178955077,436.72828552246096,25.721309547422905,448.6318262666418,415.89721731245976,-16.884033203125,421.7765197753906,24.15745850660886
2023-10-03,419.38879190468685,421.66796917605046,414.5738966803731,415.965087890625,103760600.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,430.9783645629883,436.1162902832031,21.131782258027513,448.2456279635296,413.711101162447,-23.03900146484375,421.6087951660156,25.721309547422905
2023-10-04,416.438700318736,419.7538563559188,414.94883727859246,418.994140625,87453000.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,429.99212341308595,435.5404937744141,19.608258898990158,447.6467256033276,412.3375212228443,-23.79522705078125,415.965087890625,21.131782258027513
2023-10-05,418.6981266361296,419.6946607377156,415.55071567695967,418.8362731933594,70142700.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,429.0653366088867,434.96016296386716,22.596496775804795,447.03206170660843,411.09861151116496,-18.61822509765625,418.994140625,19.608258898990158
2023-10-06,416.3400138508027,425.37780336314614,414.9882974150008,423.80902099609375,113202700.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,428.3542510986328,434.53867309570313,32.032591641312095,445.9488253374761,410.7596768597895,-13.902008056640625,418.8362731933594,22.596496775804795
2023-10-09,421.87512843694674,427.1044328377556,421.3127563754402,426.5223083496094,80374400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,427.6347915649414,434.0843377685547,37.30498955422307,444.21488140628,411.05470172360276,-10.281005859375,423.80902099609375,32.032591641312095
2023-10-10,427.1636813971218,431.38657608144257,426.7591480375216,428.7423400878906,78607300.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,427.1472671508789,433.657294921875,44.77307785730734,442.93765830200084,411.356875999757,-4.0452880859375,426.5223083496094,37.30498955422307
2023-10-11,429.8276455540111,430.7550762429297,427.40044553343614,430.4985656738281,62451700.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,426.72199096679685,433.2911358642578,57.303734279359325,441.59958218874084,411.84439974485286,4.864227294921875,428.7423400878906,44.77307785730734
2023-10-12,431.12016676643947,431.5049476769219,425.47648256623086,427.8740539550781,81154200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,425.9762252807617,432.9973522949219,54.571081714887654,438.8187635472187,413.1336870143047,3.196746826171875,430.4985656738281,57.303734279359325
2023-10-13,429.40335105017243,430.6268272495128,424.1444780001048,425.74285888671875,95143100.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,425.39064331054686,432.6863104248047,48.980138585693076,437.0423143634572,413.73897225763653,-0.72027587890625,427.8740539550781,54.571081714887654
2023-10-16,428.03196916925157,431.30768086684424,427.7853046759463,430.22235107421875,75433200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,425.0162094116211,432.5047766113281,64.94994097048706,435.41475498025227,414.61766384298994,10.024444580078125,425.74285888671875,48.980138585693076
2023-10-17,427.0354424824122,432.29434643389055,426.68026005881103,430.2026062011719,75324700.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,424.6861740112305,432.24615966796875,64.73542978089245,433.85592654273813,415.51642147972285,9.837005615234375,430.22235107421875,64.94994097048706
2023-10-18,428.39697131120636,429.37375294056034,423.3650102892351,424.4700622558594,93559800.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,424.27029571533205,431.91143127441404,52.273283283766396,432.60986236664246,415.93072906402165,1.66741943359375,430.2026062011719,64.73542978089245
2023-10-19,425.2002527253283,427.0452982617031,420.0498970566917,420.74053955078125,121323000.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,424.0256057739258,431.5611047363281,48.68455825538797,432.4830020326975,415.5682095151541,-1.035980224609375,424.4700622558594,52.273283283766396
2023-10-20,420.29653424283646,420.84906024638394,415.4618865461823,415.5704345703125,123845800.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,423.5702621459961,431.10422973632814,43.196985377291995,432.8231344574389,414.31738983455324,-6.038360595703125,420.74053955078125,48.68455825538797
2023-10-23,414.0114934816397,418.7869440592636,412.2256451496376,414.85015869140625,92035100.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,422.98961334228517,430.63806213378905,48.58714500732453,432.9114420166533,413.067784667917,-1.11492919921875,415.5704345703125,43.196985377291995
2023-10-24,417.01093921167825,419.15200002007634,415.12641908264436,417.9778747558594,78564200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,422.8786117553711,430.18607666015623,48.71538490618734,432.9799948773779,412.77722863336425,-1.016265869140625,414.85015869140625,48.58714500732453
2023-10-25,416.26112579132814,416.29072432461624,411.4560764112203,411.97900390625,94223200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,422.4592819213867,429.7167578125,42.44732092138389,433.6386774005422,411.27988644223126,-6.857269287109375,417.9778747558594,48.71538490618734
2023-10-26,410.8937053318058,411.7619390139516,406.1084083685662,407.04571533203125,115156800.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,421.671435546875,429.2126806640625,31.52063041799103,434.79991640400857,408.5429546897414,-16.7633056640625,411.97900390625,42.44732092138389
2023-10-27,408.66383188862943,409.0683652348192,403.7502647804802,405.2006530761719,107367700.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,420.84264221191404,428.7375756835938,26.03693780088105,435.8950661142013,405.79021830962677,-21.3216552734375,407.04571533203125,31.52063041799103
2023-10-30,408.0422212511869,411.12058894976894,406.7201033350219,410.0451354980469,86562700.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,420.26445922851565,428.3552307128906,30.157079932633764,436.0628382924597,404.4660801645716,-18.69720458984375,405.2006530761719,26.03693780088105
2023-10-31,410.6272626544046,412.94591465711994,408.6835454577124,412.6203308105469,79665200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,420.0972213745117,427.968544921875,31.350421103298288,436.1558996012453,404.0385431477781,-17.87823486328125,410.0451354980469,30.157079932633764
2023-11-01,413.607015505533,417.8496325522178,413.06433557882934,417.0208435058594,98068100.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,419.99855651855466,427.6932690429687,39.08303618789415,436.10993245330246,403.88718058380687,-10.85321044921875,412.6203308105469,31.350421103298288
2023-11-02,420.88850354161366,425.1706252210826,420.8687812238387,425.01275634765625,94938900.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,420.30738067626953,427.4818719482422,49.343063448581894,436.56110519917934,404.0536561533597,-0.7301025390625,417.0208435058594,39.08303618789415
2023-11-03,427.36101214169474,430.4689784673975,427.2327417985652,428.89031982421875,100110800.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,420.56144561767576,427.46876220703126,48.78833102370039,437.1999317185677,403.9229595167838,-1.33203125,425.01275634765625,49.343063448581894
2023-11-06,429.6599176997665,430.3308378464898,427.8937916246359,429.8769836425781,67831700.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,420.7291793823242,427.41482116699217,49.70892103821619,437.68528969586674,403.7730690687817,-0.32562255859375,428.89031982421875,48.78833102370039
2023-11-07,429.87695674568414,431.75160061972144,428.7127077209082,431.10040283203125,64256100.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,420.8470825195312,427.33048583984373,56.446663394816035,438.0685163735163,403.6256486655462,6.630340576171875,429.8769836425781,49.70892103821619
2023-11-08,431.7121535397133,432.2449572384038,429.06791758539845,431.4161682128906,61746000.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,420.89296264648436,427.1266180419922,61.117937172129245,438.2271808261976,403.55874446677115,10.675628662109375,431.10040283203125,56.446663394816035
2023-11-09,432.58039163622567,432.6198663809289,427.61750388167593,428.0516357421875,83174400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,420.90184173583987,426.81908142089844,63.506255391155136,438.2512916431011,403.5523918285786,12.481201171875,431.4161682128906,61.117937172129245
2023-11-10,430.16312245397853,435.04706099695903,428.0417838788153,434.7313232421875,89462200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,421.3512649536133,426.65811645507813,69.05615761010733,439.6674682749036,403.03506163232294,19.88116455078125,428.0516357421875,63.506255391155136
2023-11-13,433.36974193578556,435.4416993498647,432.57055147940457,434.3169250488281,52236100.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,421.5559936523438,426.47234619140625,66.52032618663534,440.37434746172386,402.7376398429637,16.33905029296875,434.7313232421875,69.05615761010733
2023-11-14,440.36516231608795,444.0552532364906,440.1382201587419,442.7430114746094,97176900.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,422.1830139160156,426.4934417724609,79.65001467684182,442.94929385989855,401.4167339721327,30.764007568359375,434.3169250488281,66.52032618663534
2023-11-15,444.10455350351936,445.35762825240766,442.8120341198501,443.6802978515625,77327600.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,423.1435256958008,426.59266845703127,88.2546130823395,446.02460630506476,400.26244508653684,36.63458251953125,442.7430114746094,79.65001467684182
2023-11-16,443.2264273916062,444.5485452580128,442.1410977668225,444.22296142578125,66665800.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,424.3176467895508,426.7296875,91.88725440416579,449.0172327575349,399.6180608215667,39.022308349609375,443.6802978515625,88.2546130823395
2023-11-17,444.2328327968495,445.3971119753364,443.29552588017333,444.7755126953125,83133200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,425.7779006958008,426.8645831298828,91.06387308661826,451.7219460509273,399.8338553406743,34.730377197265625,444.22296142578125,91.88725440416579
2023-11-20,444.51897401337055,449.05760628898,444.5090977992277,448.19921875,69936200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,427.44535369873046,427.01033752441407,91.23964895773273,454.6865223970172,400.2041850004437,35.578887939453125,444.7755126953125,91.06387308661826
2023-11-21,447.13358600077714,448.07092297888664,445.9298622496084,447.2223815917969,49244600.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,428.90757904052737,427.1849285888672,88.02467959407309,457.13083058947103,400.6843274915837,30.2015380859375,448.19921875,91.23964895773273
2023-11-22,448.90962152566186,450.2909365615612,447.8341680294828,448.9490661621094,59394900.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,430.75608215332034,427.383828125,85.78154210830287,459.1531425378171,402.3590217688236,23.936309814453125,447.2223815917969,88.02467959407309
